"via @pmpg65:  @trafficLARA @PJGZLEZ la locura y el miedo es libre http://t.co/xz31avg8bm #Maracaibo",\N
"via @david30\\_06: Sacerdote enviado a difamar sin pruebas a estudiantes menores de edad por monjas colegio el pilar  #Maracaibo",\N
"via @Nicole\\_KnaPo:   necesito Alvonal 500-125mg, ayuda si alguien sabe qué farmacia la tiene por favor #Maracaibo",\N
"via @OriaG\\_: @cnncreole @Photo5065   @mamiyita01 @zoraidazambrano bella foto! Feliz lunes bellezuras! #Maracaibo",\N
"via @TobiASArmy\\_0850: \
La Paranoia del Twitter\
por: @TobiasRubioBlog\
https://t.co/gYsnrV4DPH #Maracaibo",\N
"via @TobiASArmy\\_0150: \
La Paranoia del Twitter\
por: @TobiasRubioBlog\
https://t.co/gYsnrV4DPH #Maracaibo",\N
"via @TobiASArmy\\_0950: \
La Paranoia del Twitter\
por: @TobiasRubioBlog\
https://t.co/gYsnrV4DPH #Maracaibo",\N
"via @TobiASArmy\\_0250: \
La Paranoia del Twitter\
por: @TobiasRubioBlog\
https://t.co/gYsnrV4DPH #Maracaibo",\N
"via @conoehsumadre: le costo un ojo de la cara  CDLM @edithdanice  #Maracaibo",\N
"via @edithdanice:  @conoehsumadre seguro ella esta feliz con su pollo #Maracaibo",\N
"via @conoehsumadre:   #LaPeliQueMeHizoLlorar  fue esta http://t.co/McDJrtwqZt #Maracaibo",\N
"via @HeinzFGuderian:  @zulianidad No, y si lo nombran así hay q cambiarselo apenas se pueda. #Maracaibo",\N
"via @maritzachirino2:  @zulianidad no estoy de acuerdo todo tiene que tener su nombre original #Maracaibo",\N
"via @angelicamontill:  @Nu\\_gon tiene días así #Maracaibo",\N
"via @SociedadUnidaZ: La juventud esta dando la cara, y es quien camina en las comunidades #AlC5Encaminamos  @alsisespina  @MJPortuguesa",\N
"via @BravoOleydis:  @trafficMIRANDA  https://t.co/5ujUYmvog8 #Maracaibo",\N
"via @tertium3:  cola en el #PGRU en sentido COL - Mcbo #Maracaibo",\N
"(((PRIORIDAD REPORTES))) \
\
Recordando Actual Horario \
\
|**[[Canal en Prioridad]]**|\
\
---...T\\_R\\_Á\\_N\\_S\\_I\\_T\\_O...--- \
\
http://t.co/U19c566DLP",\N
"via @Rafox90:   Buenas tardes alguien m puede informar si todavia se hacen las colas largas para la cita del pasaporte en el saime valle fr",\N
"via @EstudiantesUniZ: Los niños son el futuro de nuestro país, la generación de relevo #AlC5Encaminamos    http://t.co/ROkXOWVH29\"",\N
"via @Yvanialuci:  necesito este medicamento Su componente S lamotrigina tambien sirve Lomicris en tableta d100mg o de 50mg http://t.co/p3VU",\N
"via @CurielPaez:  #Maracaibo",\N
"via @EncaminamosC5: Los niños son el futuro de nuestro país, la generación de relevo #AlC5Encaminamos  @jcfernandez http://t.co/ROkXOWVH29",\N
"via @rafael478:  Las mejores caricaturas del día http://t.co/266xZH4bCK #Maracaibo",\N
"via @AereoMeteo:  Polvo sahariano cuenca Caribe nubosidad precipitación dispersa Amazonas/Andina/S del Zulia http://t.co/kS1jB8FG64",\N
"via @Guaritoto: @flakagoch  \
Se acabó el pan\
Tambien la mantequilla \
Me estoy comiendo \
La última canilla (la mía)..Nastardes! #Maracaibo",\N
"via @GremiosDelZ: Deben tomar las riendas de la situación o nos llevara #AlC5Encaminamos  @EncaminamosC5 @TrabajadoresZul https://t.co/Ywjc",\N
"via @danielaavfer: Se busca Labrador o Golden Retriever Macho para cruze con labradora chocolate  http://t.co/e7nhpneNO1 #Maracaibo",\N
"via @DarianaMindiola:  tránsito lento en el peaje de Los Puertos! #Maracaibo",\N
"via @TitaFranco71: Se busca #Urgente .#Maracaibo. Gracias. Info x acá  @leychavista @CamburYMedio @EmprendeTNe http://t.co/TR0k2Zsad0",\N
"via @rafael478: PanchoArias2012 @Gobierno\\_Zulia CorpoelecZulia\\_  Av Ppal Urb San Miguel alumbrado dañado  en varios tramos #Maracaibo",\N
"via @rafael478: PanchoArias2012 @Gobierno\\_Zulia CorpoelecZulia\\_  ubicacion exacta d los postes sin alumbrado SOS http://t.co/FfCKgpEDqi",\N
"via @erasmar:  @rafael478 @Gobierno\\_Zulia eso es general todos en LA TRINIDAD están QUEMADOS OSCURIDAD Y INSEGURIDAD #Maracaibo",\N
"via @rafael478: PanchoArias2012 @Gobierno\\_Zulia CorpoelecZulia\\_  Calle 97A entre Av 65 y 66 San Miguel alumbrado dañado  via oscura y pelig",\N
"via @rafael478: PanchoArias2012 @Gobierno\\_Zulia CorpoelecZulia\\_  Av66 San Miguel alumbrado dañado  postes MO2D11  MO2D15 via oscura y pelig",\N
"via @suarezmag:  @zulianidad no creo que chivo coma coco #Maracaibo",\N
"(((*****[[HORA PICO]]*****))) \
\
☞A Esta Hora La Prioridad☜\
\
*****ES EL REPORTE*****\
\
*Modo Prioridad Tránsito* http://t.co/rmJ0GwCAZZ",\N
"via @CarlosAlfredoGS:  En Machiques: Encuentran cadáver en estado de descomposición http://t.co/LidoV7m6pS #Maracaibo",\N
"via @DrHJRamirez: @trafficARAGUA  @trafficTACHIRA @trafficMIRANDA Que buen corralito bancario. Los bancos no darán más de 40 mil diarios.",\N
"via @Imag3n: Poco transporte publico en Maracaibo @MaquinaDelAire http://t.co/1AtaIGmtX8",\N
"(((*****[[HORA PICO]]*****))) \
\
☞A Esta Hora La Prioridad☜\
\
*****ES EL REPORTE*****\
\
*Modo Prioridad Tránsito* http://t.co/9IyOVhH4Bg",\N
"via @DoraColmenares2:  @ElizabethChouri @zulianidad la decidía total #Maracaibo",\N
"via @jo1910rm:  Afeitadora Mach3, dónde? #Maracaibo",\N
"via @mindfulmary7:  @MarialejNava No se amiga, Alguien sabe donde están vendiendo hoy papel sanitario? #Maracaibo",\N
"via @ElizabethChouri:  @zulianidad No sólo del mercado las pulgas, en toda #Maracaibo y San Francisco, para donde uno vaya hay basura y más",\N
"*\\_*\\_*\\_* [[[ SPAM ]]] *\\_*\\_*\\_*\
\
Bloqueado: @VariedadesSJ25\
\
Hacer buen uso del canal es\
\
responsabilidad de todos.\
\
http://t.co/AouxgcUZGL",\N
"via @Elbamargarita92:  Necesitamos DOXIPET para esta camada de 6 cachorritos, quien sepa donde podemos ubicarlo… https://t.co/i02uSZ8tmI",\N
"via @Marinick5:   #AyúdalosYAdopta en el día Internacional del Perro Callejero , NO LOS MALTRATE! . http://t.co/Yy09fgpF2n #Maracaibo",\N
"via @arnoldo\\_loaiza:  @maaravelo en el core 3 #Maracaibo",\N
"via @conoehsumadre: Otro día sin ir al GYM, ya con este son 29 años ·#ElLunesEmpiezoDeVerdad  #FelizLunes #Maracaibo",\N
"via @conoehsumadre: #ElMejorPolvoDeMiVida @TonyGMaximo @Honoriotorrealb @WilmerRamirez6  @BaroniOneTime que recuerdos. http://t.co/P7Y7jgAK",\N
"via @EderCarrasquero:  Donde se puede jugar pool en #Maracaibo que no sea pinzulia.? #Maracaibo",\N
"via @cnncreole: Por cortesía de @Photo5065  saludos a :   @mamiyita01 @mamiyita01 @zoraidazambrano @OriaG\\_ http://t.co/Uznv1svrKp #Maracaibo",\N
"via @edithdanice:  @maaravelo core 3, y saime sabaneta #Maracaibo",\N
"via @maaravelo:  Bd :). donde puedo sacarme la C.I. en #Maracaibo? #Maracaibo",\N
"via @MetroMaracaibo\\_: #AVISO 10:08 am. Por manifestación en El Chaparral, suspendemos temporalmente la ruta Estación Altos de La Vanega - K",\N
"via @CurielPaez:  bombardeándola por supuesto sin gente !!!! #Maracaibo",\N
"via @CurielPaez:  nooooooo #Maracaibo",\N
"via @coromotofereira:  Bd. Vehiculo Accidentado sobre #PGRU Col-Mcbo. precaución! http://t.co/aYLIwowwvD #Maracaibo",\N
"via @CarlosAlfredoGS:  Su pasión era matar policías, pero la muerte los visitó y se los llevó  http://t.co/5sUqm4HtQW #Maracaibo",\N
"via @arnoldo\\_loaiza:  @trafficVZLA el orden de los tractores, no altera el viaducto. #Maracaibo",\N
"(((PRIORIDAD REPORTES))) \
\
Recordando Actual Horario \
\
|**[[Canal en Prioridad]]**|\
\
---...T\\_R\\_Á\\_N\\_S\\_I\\_T\\_O...--- \
http://t.co/wgTab9y1G5",\N
"via @Richardmmcbo: así Mesmooo ....  @trafficMcbo @zuliapordentro http://t.co/2nZnpEfVB0 #Maracaibo",\N
"via @VotoJoven: Tienes hasta el 8/08 para verificar que tus datos estén correctos en el RE Preliminar. Entra en http://t.co/dC644nLLLo",\N
"via @edithdanice:  @Richardmmcbo @maracuchabonita @zuliapordentro http://t.co/8RnD9WFXAE #Maracaibo",\N
"Tráfico moderado en la Av 4 Bella Vista desde la CLL 63-A hasta la CLL 61 #Maracaibo",\N
"via @Richardmmcbo: Un Cuento para los maracuchos  @maracuchabonita @trafficMcbo @zuliapordentro http://t.co/5BC3eUZAqY #Maracaibo",\N
"via @carlacpr:  @amigosdlibertad @XavierSerranoJP @trafficVZLA #Maracaibo",\N
"Cola corrida en la CLL 71 desde la Av 4 Bella Vista hasta la Av 13-A con dirección -O- #Maracaibo",\N
"Grandes contratiempos es la CLL 70 desde la Av 14 - A hasta la Av 3 - G sentido -E- #Maracaibo",\N
"CLL 77 con tráfico moderado desde la Av 13 hasta la Av 19 con sentido -O-#Maracaibo",\N
"(((*****[[HORA PICO]]*****))) \
\
☞A Esta Hora La Prioridad☜\
\
*****ES EL REPORTE*****\
\
*Modo Prioridad Tránsito* http://t.co/X6kuBDjf0r",\N
"via @polimcbo: @rubentitico  Buenos día su denuncia esta en proceso #Maracaibo",\N
"via @ynilar:  @yennygomes1984 @zuewfelici Y  así  derrochan  miles d $$ en PASTOR MALDONADO. y los hospitales CARECEN D TODOS LOS INSUMOS",\N
"Saliendo de la Costa Orienta hacia Mcbo con retraso a nivel del Peaje General Rafael Urdaneta, luego mejora marcha #Maracaibo",\N
"C1 con algunos puntos de retraso que no implican cola corrida, de resto con excelente flujo vehicular #Maracaibo",\N
"CLL 18 con fuertes contratiempos desde la Av 2 hasta la Av 9 sentido -E- #Maracaibo",\N
"via @ingers23:  @zulianidad negativo #Maracaibo",\N
"CLL 86 con tráfico pesado entre Bomberos de Maracaibo y la Av 3-D #Maracaibo",\N
"via @zulianidad:  ¿Está ud de acuerdo que al puente de la Circunvalación 3 lo llamen Maisanta? #Maracaibo",\N
"via @oliviadelvfr: Se requiere con urgencia Lamotrigina, quien sepa donde conseguirlo favor contactar por esta vía @trafficGUAYANA",\N
"via @conoehsumadre: candy crush #NivelBachaquero #FelizLunes  @WilmerRamirez6  @pilaspuestas http://t.co/llO7oj7vDt #Maracaibo",\N
"via @jsilvanavarro: Donde hay cauchos 15?  #Maracaibo",\N
"via @zulianidad:  ¿Será posible una limpieza a fondo del mercado Las Pulgas? #Maracaibo",\N
"via @Javier\\_Leal59:  @carolirfe @trafficVALENCIA @trafficARC @trafficCORO yo ganó serenidad  cuando aceptó la vida como es y no como yo qui",\N
"via @jcul1980:  @zuewfelici  y en donde  sacaron  club  social #Maracaibo",\N
"via @jaln38: Me gustaría una explicación por parte de @ContactoCantv del problema del ABA, en Mcbo. Esta peor que nunca  #internetABA",\N
"C2 con retraso vehicular desde la Av 15 hasta la Av 17 con dirección -O- #Maracaibo",\N
"via @ebedthseir: @PRIORIDAD1CA  ya mi tío apareció gracias por su colaboración Dios te bendiga #Maracaibo",\N
"CLL 77- 5 d julio con retraso vehicular desde la C2 hasta la av 17 sentido -O- #Maracaibo",\N
"(((*****[[HORA PICO]]*****))) \
\
☞A Esta Hora La Prioridad☜\
\
*****ES EL REPORTE*****\
\
*Modo Prioridad Tránsito* http://t.co/cxKTg37gIA",\N
"Saliendo de la Costa Oriental hacia Mcbo desde el Peaje General Rafael Urdaneta hasta conectar con el Puente Sobre El Lago #Maracaibo",\N
"Puente Sobre El Lago con buena marcha en ambas direcciones y de extremo a a extremo #Maracaibo",\N
"via @zuewfelici:  : Denuncian que empresas “piratas y de maletín” manejan transporte de trab en CVG-Alcasa http://t.co/8o9Xtr2I9x\"",\N
"Muy congestionada la C2 desde el Dist Pomona hasta el Dist Cañada Honda sentido -N- #Maracaibo",\N
"Av 12 con fuerte cola desde la CLL 71 hasta la la CLL 78 Dr. Portillo con dirección -S- #Maracaibo",\N
"via @zuewfelici:   : Inesita La Terrible y su fórmula para terminar en la cárcel http://t.co/AGCFguYBIM\" #Maracaibo",\N
"El #Multipass de @CinexVe está increíble: 5 entradas + 1 refresco por Bs. 600 o 950 http://t.co/XzZA6YxFgE http://t.co/Z8hgbbxWJo",\N
"via @AereoMeteo:  Sistema baja presión incide precipitación / nubosidad significativa Merida / S del Zulia 07:30 http://t.co/7WDM8t2xmu",\N
"CLL 82-C con tráfico ligero entre la CLL 70-A y la C2 #Maracaibo",\N
"via @coropat: Y El Sirve para algo?  @AngelPLopez @henryvaccaris @ElPortuMau  @trafficLARZUL @traffiCARACAS  https://t.co/V2zJwoVzN3",\N
"via @joseabelcegarra:  @Imag3n @jaque2680 @trafficVZLA donde es eso? Los puertos? #Maracaibo",\N
"via @En2ruedascom:  Feliz inicio de semana a todos #Motorizado recuerda usar el casco y manejar con precaución!. #Maracaibo",\N
"via @J\\_BRANGO:  #DonaTusMedicamentos No se consigue Dexametasona o Aromasin para tratamiento de CA mama. Alguien tiene? Avisar. #Maracaibo",\N
"(((*****[[HORA PICO]]*****))) \
\
☞A Esta Hora La Prioridad☜\
 \
*****ES EL REPORTE*****\
\
*Modo Prioridad Tránsito* \
http://t.co/KtSc1qYtXD",\N
"via @Imag3n: Poco transporte publico en #Maracaibo @jaque2680   @trafficVZLA  @trafficVZLA http://t.co/1AtaIGE4OG #Maracaibo",\N
"via @DarthEma:  como cuando vas relajao http://t.co/FZMnUWAV9J #Maracaibo",\N
"via @rblueline: @trafficVALENCIA !Bd :) y felices vacaciones;que al regresar,las fuerzas y las esperanzas por un mejor PAIS, vivan aun..",\N
"via @MVZulia: #FelizLunes Sector la Ciega en Av el Milagro.#Maracaibo  @MFotogenica @EntreSocios  @FMOK101 http://t.co/CrL2tgmsa5 #Maracaibo",\N
"via @JonaaJim:  @waltalvarez58 @IntMaracaiboGBZ Gracias por la información. #Maracaibo",\N
"via @waltalvarez58:  @JonaaJim @IntMaracaiboGBZ La intendencia queda en la Av. Bella vista (av. 4) con calle 73 frente a Candido express",\N
"via @RamirezPPJ:  \
#MatinalDeHoy\
Abstinencia total: la única seguridad\
http://t.co/X2uTx6XqGp\
Feliz día http://t.co/bWWLtOoAuZ #Maracaibo",\N
"(((*****[[HORA PICO]]*****))) \
\
☞A Esta Hora La Prioridad☜\
\
*****ES EL REPORTE*****\
\
*Modo Prioridad Tránsito* \
http://t.co/hFo1QXffRl",\N
"via @AnghelsSantana: Virgen de Coromoto cubre, cuida y bendice con tu manto al inicio de semana a toda nuestra hermosa Venezuela. #Maracaibo",\N
"via @hjcn:  Buen día.....sueño inalcanzable!!!!!! http://t.co/5cePgvb7BO #Maracaibo",\N
"via @JonaaJim:   buen día !! Que unidad De transporte Puedo Tomar Para Ir ala @IntMaracaiboGBZ  y cual es su dirección #Maracaibo",\N
"via @GSantodomingo:  @zulianidad normal y no sólo es en Mcbo en todos los municipios del Zulia, de verdad no se q piensa CorpoelecZulia\\_ ??",\N
"via @GSantodomingo:      @bbcmundo @NoticiasCaracol  @NTN24 http://t.co/46ETs8Mmiv #Maracaibo",\N
"via @vbrachor: Buenas noches. Para donar unas gasas, yelcos, inyectadoras de insulina. Que lleguen al necesitado.    #Maracaibo",\N
"via @maky\\_19:  @villazmil @zullynex una cosa es sugerir que una conducta puede interpretarse como delito. Eso no  es señalar. Imputar. Dios",\N
"via @maky\\_19:  @villazmil lo escribió ud. sólo he sugerido que no incurra en conducta errada. Allá ud  como interpreta http://t.co/7oIaaW2A",\N
"via @villazmil:  @maky\\_19 @zullynex Tal vez no tenga ni esa necesidad! #Maracaibo",\N
"via @maky\\_19:  @villazmil @zullynex no voy a perder mi tiempo con una persona q todo lo hace personal. Desista de usar canales serios así",\N
"via @maky\\_19: @villazmil  @zullynex no hijo. Nadie te esta acusando de nada. Revisa tu timeline y si quieres hacer lo correcto autoevaluate",\N
"via @maky\\_19:  @villazmil @zullynex   A confesión de parte, relevo de prueba, yo a ud con respecto solo le he asesorado http://t.co/ywMk0nA",\N
"via @villazmil:  @maky\\_19 @zullynex Dijiste: No seas difamador! Eso no fue el código penal #Maracaibo",\N
"via @villazmil: @maky\\_19  @zullynex Me estas acusando de difamador.Tengo las capturas! #Maracaibo",\N
"via @maky\\_19: @villazmil  @zullynex no hijo. Yo no te denuncio. No tengo interés. Sólo no seas DIFAMADOR #Maracaibo",\N
"via @maky\\_19: @villazmil  @zullynex no hijo. Yo no asesoro a personas en flagrancia. Ni de un lado ni otro. Es antietico #Maracaibo",\N
"via @villazmil: @maky\\_19  @zullynex Ok. Denunciame mañana #Maracaibo",\N
"via @maky\\_19:  @villazmil @zullynex no lo digo yo. Lo dice el Cod Penal vzlano vigente. Sólo te advertí. Estas cometiendo delito #Maracaibo",\N
"via @villazmil: @maky\\_19  @zullynex No te he nombrado asesora. Más bien asesora a los q denunciaron a Maria de Queipo. #Maracaibo",\N
"via @maky\\_19:  @villazmil @zullynex eso lo dices aquí en twitter. Es un hecho público y notorio y comunicacional... Tengo las capturas",\N
"via @maky\\_19:  @villazmil @zullynex difamación es señalar a \"x\" q ha cometido un delito específico. Quieres denunciar al tipo: tribunales!",\N
"via @villazmil: @maky\\_19  @zullynex Eso lo dices tú, no yo. #Maracaibo",\N
"via @maky\\_19:  @villazmil @zullynex lee el Cod Penal. Cometes un delito. Es claro q te refieres al P Jairo del Claret. Es un acto difamator",\N
"via @villazmil: @maky\\_19  @zullynex No hay ningún señalamiento expreso. En tanto, lo q se ha hecho por las redes es con nombres y apellidos",\N
"via @maky\\_19:  @zullynex @villazmil esto también es un acto de difamación.Si no conoces el Cod Penal: Lee.Las denuncias se hacen en tribuna",\N
"via @Raquelsifri: @traffiCARACAS @PARO350 @yaiglis @trafficMIRANDA @pedrocajerno  total q NM duerme como un bebe #Maracaibo",\N
"via @Raquelsifri: @traffiCARACAS @PARO350 @yaiglis @trafficMIRANDA @pedrocajerno  para q dinero si no hay q comprar NM dira #Maracaibo",\N
"via @PARO350: @traffiCARACAS @Raquelsifri @yaiglis @trafficMIRANDA @pedrocajerno   Ya ni dinero para comprar lo que no hay por Dios",\N
"via @carlageorg:  buenas noches. Alguien sabe como actualizar la cita para el bco de Vzla? No me dan cita pero no puedo acceder 3mess",\N
"via @amoavzl: #29J #URU Dr.JCSosaAzpúrua  Entrada libre, 9AM\
@hamacazulia  #maracaibo @trafficVZLA  \
http://t.co/zWKRw5CELU #Maracaibo",\N
"via @Raquelsifri: @traffiCARACAS @yaiglis @trafficMIRANDA @pedrocajerno  y como van hacer ya viene la quincena no hay dinero?",\N
"via @yaiglis: @trafficMIRANDA @pedrocajerno  @traffiCARACAS #DRAMÁTICA lo que faltaba, el colapso",\N
"via @pedrocajerno: POLÉMICA SALEN A LA LUZ CONEXIONES DE “EL CHAPO” CON Venezuela. (+DETALLES) http://t.co/DUfKZQ7j3k …@trafficPUERTO  @tra",\N
"via @pedrocajerno: #URGENTE Trasladan a Leocenis García a su casa: Vea como esta luego de 85 dias de hambre… http://t.co/Qwy9RRJMBM  @traff",\N
"via @JonathanMavs:  @pedrocajerno @trafficMGTA @tra que vergüenza. #Maracaibo",\N
"via @pedrocajerno: MIRE QUE ACTRIZ SUFRIO ROBO DE IDENTIDAD ¡Y PIDE AYUDA EN REDES SOCIALES! http://t.co/upwFQT7IiL  @trafficMIRANDA @traff",\N
"via @alessdicola:  @pedrocajerno pues opino igual....un parasito!!! #Maracaibo",\N
"via @claretever:  internet de ...errrda!! al fin conectada al mundo #Maracaibo",\N
"via @pedrocajerno: #DRAMÁTICA SITUACIÓN : Bancos venezolanos se quedan sin billetes. http://t.co/QI9vsEALxq … @traffiCARACAS @trafficMIRANDA",\N
"via @pedrocajerno: #INSOLITO Vea lo que paso cuando CAMAROGRAFOS DE VTV fueron a un supermercado… http://t.co/C4LSgVuINr  @trafficMGTA @tra",\N
"via @pedrocajerno: MURIÓ PARA SER BELLA: Una mujer falleció cuando le operaban los glúteos. http://t.co/1C7lUM0b7V  @trafficCBOLIVAR",\N
"via @jsilvanavarro: Bancos sin billetes huele a quiebra.  #Maracaibo",\N
"via @joramon52:  @zulianidad Practicamente todas la ciudad esta oscura #Maracaibo",\N
"via @GeneMarquezA:  @jsilvanavarro @Williamrhr1 si eso tengo entendido, gracias. #Maracaibo",\N
"via @villazmil:  @claudiabavila En todo caso, con la educación del colegio, muchos de esos niños llegaron hasta 5to año. #Maracaibo",\N
"via @Rossicrb: Se incendio el aeropuerto de ccs?  #Maracaibo",\N
"via @villazmil:  @claudiabavila No la justifico, como tampoco justifico la comisión de delitos. #Maracaibo",\N
"via @jsilvanavarro:  @Williamrhr1 @GeneMarquezA cuartel libertador es sólo y exclusivo de transporte público #Maracaibo",\N
"via @labarcan: @MiMundoEnFoto  Una tarde maravillosa. De regreso a mi #maracaibo #Venezuela http://t.co/jTRe4Ihmve #Maracaibo",\N
"via @pedrocajerno: ”HERIDOS, DISPAROS Y EXPLOSIONES” : 3 policias heridos y una patrulla quemada deja… http://t.co/92H9xrzYyN   @trafficMER",\N
